Sample ID,A/S Loc,Date,Time,Initial Sample Wt,Initial Sample Vol,Aliquot Vol.,Diluted To Vol.,Analyst Name,Remarks,Batch ID,Sample Type,Samp Number,Wt Units,Vol Units,Solids Ratio,Sample Prep Vol.,Nominal Wt.,Sample Units,Samp Units Fact.,User Name 1,User Value 1,User Name 2,User Value 2,User Name 3,User Value 3,User Name 4,User Value 4,User Name 5,User Value 5,Result Name,Analyte Name,Date,Time,Elem,Wavelength,Int (Corr),RSD (Corr Int),SD (Corr Int),Conc (Calib),Conc (Samp),Reported Conc (Calib),Reported Conc (Samp),RSD (Conc),SD (Calib),SD (Samp),Calib Units,Samp Units,View,Original Data,Tech,Special Sample Category,Special Calculated Value,Corr Coef,Read Delay,Read Time,Int Time,QC Recovery,Repl No1,Date1,Time1,Int (Net)1,Int (Corr)1,Conc (Calib)1,Conc (Samp)1
Calib Blank 1,1,2/22/2012,9:35:37 AM, , , , , , , ,101,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Rb 780.023,2/22/2012,9:36:48 AM,Rb,780.023,-101739.3763, , , , ,[0.00], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:36:48 AM,-101739.3763,-101739.3763, , 
Calib Blank 1,1,2/22/2012,9:35:37 AM, , , , , , , ,101,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ag 328.068,2/22/2012,9:36:48 AM,Ag,328.068,-277.2660921, , , , ,[0.00], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:36:48 AM,-277.2660921,-277.2660921, , 
Calib Blank 1,1,2/22/2012,9:35:37 AM, , , , , , , ,101,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Tl 190.801,2/22/2012,9:36:53 AM,Tl,190.801,-51.2645344, , , , ,[0.00], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:36:53 AM,-51.2645344,-51.2645344, , 
Calib Blank 1,1,2/22/2012,9:35:37 AM, , , , , , , ,101,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,U 385.958,2/22/2012,9:36:48 AM,U,385.958,3437.637202, , , , ,[0.00], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:36:48 AM,3437.637202,3437.637202, , 
Calib Blank 1,1,2/22/2012,9:35:37 AM, , , , , , , ,101,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,V 290.880,2/22/2012,9:36:53 AM,V,290.88,2287.362601, , , , ,[0.00], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:36:53 AM,2287.362601,2287.362601, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Al 396.153,2/22/2012,9:38:42 AM,Al,396.153,10738.96548, , , , ,[0.15], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,24805.19757,10738.96548, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,As 188.979,2/22/2012,9:38:47 AM,As,188.979,344.1159395, , , , ,[0.15], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,297.7063776,344.1159395, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ba 233.527,2/22/2012,9:38:47 AM,Ba,233.527,10395.40407, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,10768.80738,10395.40407, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Be 313.107,2/22/2012,9:38:42 AM,Be,313.107,180171.7174, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,176027.8165,180171.7174, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,B 249.677,2/22/2012,9:38:47 AM,B,249.677,-1647.681046, , , , ,[0.01], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,909.223005,-1647.681046, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cd 228.802,2/22/2012,9:38:47 AM,Cd,228.802,5751.442627, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,5956.976754,5751.442627, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ca 317.933,2/22/2012,9:38:42 AM,Ca,317.933,-41097.7859, , , , ,[0.15], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,24334.18189,-41097.7859, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cr 267.716,2/22/2012,9:38:47 AM,Cr,267.716,5568.170352, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,6128.09269,5568.170352, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cu 327.393,2/22/2012,9:38:42 AM,Cu,327.393,9053.001913, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,8675.315672,9053.001913, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Fe 238.204,2/22/2012,9:38:42 AM,Fe,238.204,-22464.65123, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,24617.53848,-22464.65123, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Li 670.784,2/22/2012,9:38:40 AM,Li,670.784,884525.1385, , , , ,[0.15], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.02, ,1,2/22/2012,9:38:40 AM,965714.4639,884525.1385, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Pb 220.353,2/22/2012,9:38:47 AM,Pb,220.353,1522.902373, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,1636.59328,1522.902373, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mg 285.213,2/22/2012,9:38:42 AM,Mg,285.213,7077.276262, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,21965.47254,7077.276262, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mn 257.610,2/22/2012,9:38:42 AM,Mn,257.61,54443.48306, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,62045.24174,54443.48306, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ni 231.604,2/22/2012,9:38:47 AM,Ni,231.604,3263.459004, , , , ,[0.08], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,3470.019694,3263.459004, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,P 213.617,2/22/2012,9:38:47 AM,P,213.617,-349.8833451, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,-223.5682298,-349.8833451, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,K 766.490,2/22/2012,9:38:40 AM,K,766.49,162903.8204, , , , ,[0.55], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.02, ,1,2/22/2012,9:38:40 AM,192012.6469,162903.8204, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sc 361.383,2/22/2012,9:38:42 AM,Sc,361.383,13769.15537, , , , ,[0.01], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,13827.50918,13769.15537, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Se 196.026,2/22/2012,9:38:47 AM,Se,196.026,303.9033099, , , , ,[0.15], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,249.6403242,303.9033099, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Na 589.592,2/22/2012,9:38:42 AM,Na,589.592,-53819.72353, , , , ,[0.15], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,134573.6553,-53819.72353, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sr 407.771,2/22/2012,9:38:40 AM,Sr,407.771,1095554.781, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.02, ,1,2/22/2012,9:38:40 AM,1113969.048,1095554.781, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Te 214.281,2/22/2012,9:38:47 AM,Te,214.281,527.0799374, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,-25.3610875,527.0799374, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ti 334.940,2/22/2012,9:38:42 AM,Ti,334.94,5001.446262, , , , ,[0.01], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,7220.349469,5001.446262, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Y 371.029,2/22/2012,9:38:42 AM,Y,371.029,6539.842335, , , , ,[0.01], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,6455.337099,6539.842335, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Zn 206.200,2/22/2012,9:38:47 AM,Zn,206.2,952.0753842, , , , ,[0.06], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,3704.447121,952.0753842, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Bi 223.061,2/22/2012,9:38:47 AM,Bi,223.061,221.5709832, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,91.77744894,221.5709832, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ce 413.764,2/22/2012,9:38:42 AM,Ce,413.764,25.15189771, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,49.86691727,25.15189771, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Co 228.616,2/22/2012,9:38:47 AM,Co,228.616,3596.31828, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,3364.729763,3596.31828, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ga 417.206,2/22/2012,9:38:42 AM,Ga,417.206,5965.216018, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,4747.57178,5965.216018, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,In 230.606,2/22/2012,9:38:47 AM,In,230.606,724.8796232, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,827.9791959,724.8796232, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Rb 780.023,2/22/2012,9:38:42 AM,Rb,780.023,7400.918352, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,-94338.45798,7400.918352, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ag 328.068,2/22/2012,9:38:42 AM,Ag,328.068,10454.70171, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,10177.43561,10454.70171, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Tl 190.801,2/22/2012,9:38:47 AM,Tl,190.801,162.1237654, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:38:47 AM,110.859231,162.1237654, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,U 385.958,2/22/2012,9:38:42 AM,U,385.958,1125.037016, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,4562.674218,1125.037016, , 
Calib Std 1,2,2/22/2012,9:37:30 AM, , , , , , , ,1,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,V 290.880,2/22/2012,9:38:42 AM,V,290.88,9116.925716, , , , ,[0.05], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:38:42 AM,11404.28832,9116.925716, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Al 396.153,2/22/2012,9:40:38 AM,Al,396.153,33542.8022, , , , ,[0.30], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,47609.0343,33542.8022, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,As 188.979,2/22/2012,9:40:43 AM,As,188.979,672.9797047, , , , ,[0.30], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,626.5701428,672.9797047, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ba 233.527,2/22/2012,9:40:38 AM,Ba,233.527,19997.51459, , , , ,[0.12], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,20370.9179,19997.51459, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Be 313.107,2/22/2012,9:40:37 AM,Be,313.107,340314.6174, , , , ,[0.11], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.02, ,1,2/22/2012,9:40:37 AM,336170.7166,340314.6174, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,B 249.677,2/22/2012,9:40:43 AM,B,249.677,-1373.975901, , , , ,[0.02], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,1182.928149,-1373.975901, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cd 228.802,2/22/2012,9:40:43 AM,Cd,228.802,11153.29096, , , , ,[0.12], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,11358.82509,11153.29096, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ca 317.933,2/22/2012,9:40:38 AM,Ca,317.933,-18764.12353, , , , ,[0.30], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,46667.84425,-18764.12353, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cr 267.716,2/22/2012,9:40:43 AM,Cr,267.716,11692.74627, , , , ,[0.12], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,12252.66861,11692.74627, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cu 327.393,2/22/2012,9:40:38 AM,Cu,327.393,18274.05597, , , , ,[0.12], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,17896.36973,18274.05597, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Fe 238.204,2/22/2012,9:40:38 AM,Fe,238.204,-15255.39829, , , , ,[0.12], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,31826.79142,-15255.39829, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Li 670.784,2/22/2012,9:40:37 AM,Li,670.784,1837787.851, , , , ,[0.30], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.02, ,1,2/22/2012,9:40:37 AM,1918977.176,1837787.851, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Pb 220.353,2/22/2012,9:40:43 AM,Pb,220.353,3084.698671, , , , ,[0.12], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,3198.389579,3084.698671, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mg 285.213,2/22/2012,9:40:38 AM,Mg,285.213,27813.25228, , , , ,[0.11], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,42701.44856,27813.25228, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mn 257.610,2/22/2012,9:40:38 AM,Mn,257.61,112992.4421, , , , ,[0.11], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,120594.2008,112992.4421, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ni 231.604,2/22/2012,9:40:43 AM,Ni,231.604,7073.06985, , , , ,[0.15], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,7279.63054,7073.06985, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,P 213.617,2/22/2012,9:40:43 AM,P,213.617,-677.2963619, , , , ,[0.20], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,-550.9812466,-677.2963619, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,K 766.490,2/22/2012,9:40:37 AM,K,766.49,356291.5231, , , , ,[1.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.02, ,1,2/22/2012,9:40:37 AM,385400.3496,356291.5231, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sc 361.383,2/22/2012,9:40:38 AM,Sc,361.383,26978.39765, , , , ,[0.01], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,27036.75147,26978.39765, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Se 196.026,2/22/2012,9:40:43 AM,Se,196.026,535.6904049, , , , ,[0.30], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,481.4274192,535.6904049, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Na 589.592,2/22/2012,9:40:37 AM,Na,589.592,70721.97798, , , , ,[0.30], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.02, ,1,2/22/2012,9:40:37 AM,259115.3568,70721.97798, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sr 407.771,2/22/2012,9:40:36 AM,Sr,407.771,2110774.99, , , , ,[0.11], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.005, ,1,2/22/2012,9:40:36 AM,2129189.256,2110774.99, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Te 214.281,2/22/2012,9:40:38 AM,Te,214.281,946.9812733, , , , ,[0.20], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,394.5402484,946.9812733, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ti 334.940,2/22/2012,9:40:38 AM,Ti,334.94,11897.34528, , , , ,[0.02], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,14116.24849,11897.34528, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Y 371.029,2/22/2012,9:40:38 AM,Y,371.029,12868.15143, , , , ,[0.01], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,12783.6462,12868.15143, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Zn 206.200,2/22/2012,9:40:43 AM,Zn,206.2,4012.795768, , , , ,[0.12], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,6765.167505,4012.795768, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Bi 223.061,2/22/2012,9:40:43 AM,Bi,223.061,624.2021436, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,494.4086094,624.2021436, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ce 413.764,2/22/2012,9:40:38 AM,Ce,413.764,-240.8701812, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,-216.1551616,-240.8701812, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Co 228.616,2/22/2012,9:40:43 AM,Co,228.616,7156.479269, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,5,5, ,1,2/22/2012,9:40:43 AM,6924.890752,7156.479269, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ga 417.206,2/22/2012,9:40:38 AM,Ga,417.206,11842.012, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,10624.36777,11842.012, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,In 230.606,2/22/2012,9:40:38 AM,In,230.606,1257.793041, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,1360.892614,1257.793041, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Rb 780.023,2/22/2012,9:40:38 AM,Rb,780.023,12931.10408, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,-88808.27225,12931.10408, , 
Calib Std 2,3,2/22/2012,9:39:26 AM, , , , , , , ,2,0,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ag 328.068,2/22/2012,9:40:38 AM,Ag,328.068,20942.38045, , , , ,[0.10], , , , ,mg/L,mg/L,1,Yes,20, , , ,60,1,0.2, ,1,2/22/2012,9:40:38 AM,20665.11436,20942.38045, , 
